"subject_id","problemID","session","response","left_lottery"
8,4,1,"In A erhalte ich zu 20% einen Gewinn und zu 80% nichts. In B erhalte ich zu 25% einen niedrigeren Gewinn oder nichts. Auch wenn 5% eventuell nicht viel ausmachen und der Gewinn in A höher ist entschied ich mich für die höhere Gewinnchance, die in B mit 5% höher gegeben ist und nahm auch hierfür einen geringeren Gewinn in Kauf.","a"
8,5,1,"In A erhalte ich einen höheren Gewinn aber es ist wahrscheinlicher nichts zu erhalten. In B erhalte ich einen geringeren Gewinn aber zu einer wesentlich höheren Wahrscheinlichkeit als nichts zu erhalten. Aus diesem Grund entschied ich mich für B.","a"
8,6,1,"Ich habe zunächst gesehen, dass der Gewinn in A mit einer geringen Chance von 0.2% zu erzielen ist. In B ist der doppelte Gewinn möglich, jedoch zu einer geringeren Chance von 0.1%. Andernfalls erhalte ich in beiden Möglichkeiten nicht. Beide Chancen sind sehr gering und vermutlich hätte auch der Unterschied von 0.1% nicht viel bewirkt oder etwas verändert aber ich wollte kein Risiko eingehen und habe mich für die höhere Chance, wenn auch trotzdem kleine, in A entschieden.","b"
8,7,1,"Der Verlust in A ist mit -3000 geringer als in B. In B habe ich jedoch die Chance auch nichts zu erhalten, hierfür ist der Verlust mit -4000 aber höher als in A. Da aber eine Chance, wenn auch kleine mit 20%, besteht, keinen Verlust zu erzielen, habe ich mich für B entschieden und ging das Risiko eines höheren Verlustes ein.","b"
8,8,1,"In A erhalte ich einen höheren Verlust als in B. Die Wahrscheinlichkeit aber nichts zu erhalten ist ebenfalls in A größer als in B. Da ich einen Verlust entgehen wollte und die Chancen in A gut stehen, bin ich das Risiko eingegangen und entschied mich für A.","a"
8,9,1,"In A erhalte ich zu 90% einen Verlust. Für mich bedeutet dies, dass ich den Verlust vonn -3000 definitiv erhalten würde. In B erhalte ich einen höheren Verlust von -6000 aber zu einer Wahrscheinlichkeit von 45%. Dies ist ebenfalls sehr hoch aber da hier eine höhere Wahrscheinlichkeit besteht, dem Verlust zu entgehen entschied ich mich dafür. Jedoch fühlte ich mich bei der Entscheidung aufgrund der Höhe des Verlustes nicht gut.","b"
8,10,1,"In A ist der Verlust höher als in B aber die Wahrscheinlichkeit dies zu erhalten geringer als in B. Da die Wahrscheinlichkeit in beiden Fällen sehr gering ist und ein umso kleinerer Unterschied vorhanden ist, entschied ich mich für B. Da wenn ein Verlust trotz der geringen Chance entsteht, dies so gering wie möglich ausfallen soll.","a"
8,11,1,"In A ist es mir möglich einen Gewinn zu 50% und nichts zu 50% zu erzielen. Der Gewinn in B ist niedriger aber die Wahrscheinlichkeit mit 100% viel höher. Da das Risiko hoch ist, nichts zu erhalten, nehme ich lieber den niedrigeren Gewinn, als nichts. Deshalb entschied ich mich für B.","a"
8,12,1,"In A erhalte ich zu 100% einen Verlust. In B habe ich die Chance dem Verlust zu entgehen aber wenn nicht, ist der Verlust hier größer. Da das Risiko mit 50% in B zu hoch für mich ist, entschied ich mich für den kleineren aber sicheren Verlust aus A, um einem höheren Verlust zu entgehen.","b"
8,13,1,"In A erhalte ich einen höheren Gewinn von 6000 bei aber einer niedrigen Chance von 25%, ansonsten nichts zu 75%. In B ist der Gewinn niedriger, dadurch dass es aufgeteilt wurde in 2000 und 4000. Aber hier habe ich die Chance zu 50% irgendwas zu Gewinnen, was höher ist als A. Deshalb entschied ich mich für B. Auch wenn der Gewinn selbst niedriger sein wird, ist es besser als nichts.","a"
8,14,1,"Nachdem ich mir zuerst A und dann B angeschaut habe, ist mir aufgefallen, dass ich in A den selben Verlust wie in B erhalten könnte aber zu einer höheren Wahrscheinlichkeit mit 50%, während es bei B nur 25% sind. In A sind die Verluste lediglich zwischen -4000 und -2000 aufgeteilt, während es in B mit -6000 höher ist aber die Wahrscheinlichkeit einen Verlust zu erlangen ist in A höher. Deshalb entschied ich mich für B.","b"
8,15,1,"Der Gewinn ist in A mit 5000 zwar deutlich höher als in B mit 5, jedoch halte ich es für sehr unwahrscheinlich dies zu erhalten, da die Chance darauf 0,1% beträgt. In B erhalte ich die 5 zu 100%, weshalb ich mich für einen sicheren Gewinn in B entschieden habe, als ein enormes Risiko einzugehen und nichts zu erlangen.","a"
8,16,1,"In A ist die Wahrscheinlichkeit nichts zu erhalten sehr hoch und einen Verlust zu erzielen sehr gering. In B erhält man zu 100% einen Verlust. Normalerweise würde ich mich für B entscheiden, da der Verlust hier am niedrigsten ist aber die Wahrscheinlichkeit in A einen Verlust zu erleiden ist so gering, dass ich dieses Mal das Risiko eingegangen bin und mich für A entschieden habe.","a"
8,17,1,"In A habe ich die Möglichkeit zu 50% einen Gewinn von 300. zu erzielen aber zu gleich hoher Wahrscheinlichkeit auch -3000. In B erhalte ich nur die Hälfte an Gewinn aber zu 100%. Da ich keinen Verlust erzielen möchte, gebe ich mich auch mit der Hälfte zufrieden, als am Ende einen Verlust zu erleiden, statt das doppelte zuerhalten. Deshalb entschied ich mich für B.","a"
8,18,1,"Wie im Beispiel davor, erhalte ich in A zu 100% einen Gewinn. In B jedoch einen wesentlich höheren. Dafür ist aber in B die Wahrscheinlichkeit zu 50% gegeben, dass ich auch einen Verlust erleid. Um einem Verlust zu entgehen, habe ich mich für A entschieden, auch wenn der Gewinn hier niedriger, jedoch sicherer ist.","b"
8,19,1,"In A erhält man zur selben Wahrscheinlichkeit einen Gewinn und einen Verlust. In B ist der Gewinn niedriger aber zu 100% sicher. Aus diesem Grund entschied ich mich für B, da ich lieber einen geringen Gewinn habe als ein Verlust erleide.","a"
8,20,1,"In A erhalte ich zu 100% nichts. In B hätte ich die tolle Möglichkeit einen hohen Gewinn zu erlangen aber zur selben Wahrscheinlichkeit auch einen genau so hohen Verlust. Da ich dem Verlust entgehen möchte und es nichtmal sicher ist, dass ich einen Gewinn erziele, habe ich mich für die sichere Variante A entschieden.","b"
9,1,1,"sehr geringe Wahrscheinlichkeit nichts zu gewinnen.","a"
9,2,1,"Sind sich zu identisch, daher nach Gefühl gewählt","b"
9,3,1,"A hat eine sehr gute Gewinnwahrscheinlichkeit. Bei niedrigeren Beträgen hätte man sicher A bevorzugt, da B aber sicher einen den hohen Betrag von 3000€ einbringt, habe ich mich dafür entschieden.","a"
9,4,1,"Ein Gewinn wäre nur 5% weniger, aber hätte einen höheren Gewinn. Das Risiko ist es wert.","b"
9,5,1,"Hohe Gewinnwahrscheinlichkeit","a"
9,6,1,"Beide treten sehr unwahrscheinlich ein, daher geht man ein höheres Risiko ein","a"
9,7,1,"Es gibt immerhin eine kleine Wahrscheinlichkeit einen Verlust abzuwehren. Sollte dies aber eintreten, verliert man nicht wirklich viel mehr als bei A","b"
9,8,1,"Leicht bessere Chancen einen Verlust zu vermeiden","a"
9,9,1,"Zwar höherer Verlust als bei A, aber da die Wahrscheinlichkeit höher ist dies abzuwenden, hat man sich dafür entschieden.","b"
9,10,1,"Die Wahrscheinlichkeit einen Verlust zu erleiden, ist bei beiden kaum gegeben, daher nach Gefühl entschieden","b"
9,11,1,"Ich nehme lieber den sicheren Gewinn, aufgrund der Höhe","b"
9,12,1,"Ist mir das Risiko wert, da es auch für einen Spieler uninteressant sein sollte das sichere Ergebnis zu wählen","a"
9,13,1,"Kommt mir ewas sicherer vor, überhaupt was zu gewinnen","b"
9,14,1,"geringere Verlustwahrscheinlichkeit","a"
9,15,1,"Die Gewinnwahrscheinlichkeit bei Lotterie 2 war so gut wie 0.","b"
9,16,1,"geringe Verlustwahrscheinlichkeit","a"
9,17,1,"Es ist bei der Betrachtung von B lukrativ einen höheren Gewinn zu erhalten.Die Möglichkeit des hohen Verlustes, lässt mich doch das sichere Erggebnis wählen.","b"
9,18,1,"Verlust/- Gewinnrisiko bei A ist fair, sieht aber schlecht dagegen aus, wenn man einen hohen Bertrag sicher bekommen kann.","a"
9,19,1,"faires Risiko bei A. Der sichere Gewinn bei B ist allerdings so gering, das man Das Risiko für A gerne in Kauf nimmt","a"
9,20,1,"ZU großes Verlustrisiko bei A","a"
10,1,1,"Erst habe ich das Ergebnis 1 von Lotterie A betrachtet, danach das Ergebnis und die Wahrscheinlichkeit von 1 bei B, danach Ergebnis 2 mit Wahrscheinlichkeit, danach Ergebnis 3 mit Wahrscheinlichkeit. Danach habe ich nochmal Ergebnis 1 von Lotterie A geguckt und danach nochmal Ergebnis 1 von Lotterie B mit Wahrscheinlichkeit und dann das selbe von Ergebnis 2. Das Verlustrisiko war so minimal, dass ich das Risiko ging, mit 33 Prozent ein zusätzlichen Verdienst von 100 Euro zu erhalten.","b"
10,2,1,"Zu allererst habe ich von Lotterie A das erste Ergebnis betrachtet, danach die Wahrscheinlichkeit, danach Ergebnis 2 von Lotterie A ohne Wahrscheinlichkeit, danach Ergebnis 1 von Lotterie B inkl. Wahrscheinlichkeit, danach Ergebnis 2 von Lotterie B, hier auch wieder eigentlich unnötigerweise die Wahrscheinlichkeit aufgedeckt. Danach nochmal dieses Ergebnis 2 aufgedeckt, danach Ergebnis 2 von Lotterie A nochmal, hier habe ich 100 Euro mehr gehabt bei glaube ich fast identischen Wahrscheinlichkeiten. Daher fiel meine Wahl auf Lotterie A.","a"
10,3,1,"Zuerst Ergebnis 1 von Lotterie A, danach Wahrscheinlichkeit, danach Ergebnis 2 von Lotterie A ohne Wahrscheinlichkeit, da es sich aus der ersten ergab, danach Ergebnis 1 von Lotterie B ohne Wahrscheinlichkeit, da die 100 Prozent sind. Sicher 3000 Euro haben ist besser als wenn ich mit 20 Prozent (glaube ich so wars) 0 erhalte. Die 1000 Euro Differenz ist mit dem 20 Prozent größerem Risiko nicht ausreichend gut abgebildet. Daher lieber sichere 1000 Euro.","a"
10,4,1,"Zu Beginn habe ich das 1. Ergebnis und danach die Wahrscheinlichkeit von dem 1. Ergebnis von Lotterie A aufgedeckt. Danach das 1. Ergebnis von Lotterie B und dessen Wahrscheinlichkeit und dann Ergebnis 2 von Lotterie B. Die beiden Wahrscheinlichkeiten von Ergebnis 2 habe ich mir selbst abgeleitet. Ich habe mich dann für die wahrscheinlicheren 3000 Euro entschieden also Lotterie A und nicht für die unwahrscheinlicheren 4000 Euro. Hier war mir die Wahrscheinlichkeitsdifferenz wichtiger als die wertmässige Differenz in den Beträgen","b"
10,5,1,"Reihenfolge:Ergebnis 1 von Lotterie A, dann Wahrscheinlichkeit, Ergebnis 2 von Lotterie B ohne Wahrscheinlichkeit, danach Ergebnis 1 von Lotterie B, danach dessen Wahrscheinlichkeit, danach Ergebnis 2 von Lotterie B ohne Wahrscheinlichkeit, danach nochmal Ergebnis 2 von Lotterie A, danach nochmal Ergebnis 2 von Lotterie A. Die 6000 mit 45 Prozent Wahrscheinlichkeit haben mich gelockt, zur Not kriege ich halt 0, aber die 3000 waren da nicht so reizvoll von Lotterie B, auch wenn die wahrscheinlicher waren.","a"
10,6,1,"Zuerst betrachtet: Ergebnis 1 von Lotterie A, dann Wahrscheinlichkeit, danach Ergebnis 2 ohne Wahrscheinlichkeit. Danach Ergebnis 1 von Lotterie B, danach Wahrscheinlichkeit von Ergebnis 1 der Lotterie B, danach Ergebnis 2 und auch hier eigentlich unnötigerweise die Wahrscheinlichkeit. Bei Lotterie B hat mich der hohe Gewinn gelockt, wenngleich die Wahrscheinlichkeit dafür natürlich extrem gering ist. Aber sonst ist das Verlustrisiko ja überall gering.","b"
10,7,1,"Erst habe ich das Ergebnis von Lotterie 1 betrachtet, hier war klar, dass die Wahrscheinlichkeit von -3000 100 Prozent beträgt, bei Lotterie 2 hatte ich dagegen die Chance mit 20 Prozent auf 0 Euro, da habe ich dann auch bei der Prozentzahl auf die andere verzichtet, da es sich ja ergab, wobei ich bin mir nicht sicher, ob ich nicht doch kurz geguckt habe, insgesamt wären zwar -4000 mehr aber ich habe ja immer noch die Chance mit 20 Prozent auf die 0. Also keinen Verlust.","b"
10,8,1,"Auch hier erst wieder die Ergebnisse von Lotterie A angeguckt, bei Ergebnis 1 mit Wahrscheinlichkeit, danach zu Lotterie B gewechselt, auch hier erst Ergebnis 1, auch bei Ergebnis 2 die Wahrscheinlichkeit angeguckt, obwohl nicht unbedingt erforderlich, danach mehrmals die verschiedenen Ergebnisse angeguckt, Ergebnis 1 von A und Ergebnis 2 von B, und Ergebnis 2 von A und Ergebnis A immer wieder miteinander verglichen, am Ende dann doch eher mich für den weniger Verlust entschieden, wenngleich der Gewinn dann auch nicht so wahrscheinlich war. Ingesamt immer noch unschlüssig, ob es die beste Entscheidung war.","b"
10,9,1,"Reihenfolge: Ergebnis 1 v. Lotterie A, dann Wahrscheinlichkeit dieses Ergebnis, danach Ergebnis 2. Danach Lotterie B, hier Ergebnis 1, Wahrscheinlichkeit 1, dann Ergebnis 2, Wahrscheinlich 2 (wobei das ja eigentlich nicht mehr erforderlich gewesen wäre). Der 100 Prozent Verlust von Lotterie A war nicht überzeugend, ich wollte lieber ein 0 erreichen, wenngleich natürlich ein zusätzliches Risiko bestand, noch mehr Verlust als bei A zu schaffen.","a"
10,10,1,"Zuerst habe ich das Ergebnis der Lotterie A betrachtet, dann dessen Wahrscheinlichkeit. Danach Nr. 2 ohne Wahrscheinlichkeit, da sie sich aus der ersten ergab. Danach Ergebnis 1 der Lotterie B, auch mit Wahrscheinlichkeit und Ergebnis 2 ohne Wahrscheinlichkeit, da es sich hier auch ergab. Die Lotterien sind sehr ähnlich, bei Lotterie B ist nur das Verlustrisiko mit ganzen 3000 Euro höher. Es wäre irrational, hier Lotterie B zu wählen.","b"
10,11,1,"Erst Ergebnis 1 von Lotterie A, danach dessen Wahrscheinlichkeit, danach Ergebnis 1 von Lotterie B, dessen Wahrscheinlichkeit und danach Ergebnis 2 von Lotterie B, ohne Wahrscheinlichkeit da klar war welche dahinter steckt. Ich nehme lieber 500 Euro sicher, als dass ich mit 50 Prozent 0 Euro habe und mit 50 Prozent 1000. Ob ich da jetzt 1000 Euro zusätzlich erhalte wie oben angegeben oder nicht, ist hier irrelevant. Ich möchte hier kein Risiko gehen.","b"
10,12,1,"Ich habe erst Lotterie A betrachtet, hier auch die Wahrscheinlichkeit aufgedeckt, wobei das eigentlich nicht erforderlich gewesen wäre. Danach habe ich das erste Ergebnis von Lotterie B gewählt samt Wahrscheinlichkeit und danach das 2. Ergebnis. Die Wahrscheinlichkeit ergab sich aus ersterer. Später habe ich nochmal beides aufgedeckt, Ergebnisse von Lotterie A und B. -500 mit 1000 Prozent war mir dann doch etwas zu entgültig, sodass ich lieber mit 50 Prozent Chance die 0 Euro Abzug von den 2000 genommen habe und mit 50 Prozent die 1000 Abzug von den 2000 genommen habe. Ich bin ein Optimist.","b"
10,13,1,"Zu allererst habe ich die Lotterie A betrachtet, hier habe ich erst Ergebnis 1, danach dessen Wahrscheinlichkeit, danach Ergebnis 2 mit der Wahrscheinlichkeit und danach Ergebnis 3 mit Wahrscheinlichkeit (glaube ich zumindest - war zu faul zum rechnen), danach habe ich mir Ergebnis 1 von Lotterie B angesehen samt Wahrscheinlichkeit, danach Ergebnis 2 von Lotterie B, hier hat sich die Wahrscheinlichkeit ergeben. Danach habe ich mir nochmal Ergebnis 1 und Wahrscheinlichkeit von Lotterie A angesehen, da ich es schon wieder vergessen hatte. Am Ende waren 25 Prozent Wahrscheinlichkeit für 6000 Euro und somit 75 Prozent für 0 Euro einfach nicht überzeugend, wenn ich bei Lotterie A mit 50 Prozent sicher etwas erhalte.","b"
10,14,1,"Reihenfolge: Ergebnis 1 und Wahrscheinlichkeit 1 von Lotterie A, Ergebnis 2 und Wahrscheinlichkeit von Lotterie B, Ergebnis 3 von Lotterie A, danach Ergebnis 1 und Wahrscheinlichkeit von Lotterie B, danach Ergebnis 2 ohne Wahrscheinlichkeit.Lieber nehme ich mit 75 % Wahrscheinlichkeit 0 Euro. Die Differenz zwischen 6000 (Ergebnis 2 von Lotterie B) bei 25 Prozent und von 4000 Euro Verlust (Ergebnis 1 von Lotterie B) ist nicht adäquat. Ich gehe bei Lotterie B das kleinere Risiko finde ich.","b"
10,15,1,"Zu Beginn habe ich das Ergebnis von Lotterie A angeguckt, die Wahrscheinlichkeit habe ich in meinem Kopf dazu gedacht. Danach Ergebnis 1 von Lotterie B, danach dessen Wahrscheinlichkeit, danach Ergebnis 2 ohne Wahrscheinlichkeit. Die Gewinnwahrscheinlichkeit von 5000 Euro ist so gering, dass ich lieber die sicheren 5 Euro nehme. Denn 0 Euro war so wahrscheinlich bei Lotterie B wie sonst was.","b"
10,16,1,"Ich habe zuerst das Ergebnis von Lotterie 1/A genommen, das erste, da gab es 0 Punkte mit 99,99 Prozent, sodass sich die andere Wahrscheinlichkeit ergab. Die wäre ein erheblicher Verlust gewesen, aber das wäre so unwahrscheinlich. Bei Lotterie 2 bzw. B gabs dagegen eine 100 Prozent Chance von 5 zu verlieren. Das wollte ich definitiv nicht.","a"
10,17,1,"Ich habe erst das Ergebnis und dann auch die Wahrscheinlichkeit bei Lotterie A angeguckt, wobei die Wahrscheinlichkeit ja klar war, aber aus Gewohnheit. Dann bin ich zu Lotterie B gewechselt, habe hier gewechselt und erst mal Ergebnis 1 und die Wahrscheinlichkeit angesehen, danach Ergebnis 2. Dessen Wahrscheinlichkeit ergab sich aus der Ersten. Ich habe dann lange überlegt, habe dann nochmal das Ergebnis von Lotterie A und auch B aufgedeckt, um mich dann für Lotterie A zu entscheiden, da mir das Verlustrisiko bei 50 Prozent mit 3000 Euro zu hoch war, selbst wenn ich mit 50 Prozent doppelt so viel Euro erhalten hätte.","b"
10,18,1,"Die Wahrscheinlichkeit von Lotterie A war klar und ich erhalte sofort den Betrag, der angezeigt wird, bei Lotterie habe ich mir die erste Wahrscheinlichkeit angesehen, die 2. ergab sich daraus, hätte ich auch 3000 verlieren können mit 50 Prozent. Der zusätzliche Verdienst, der nur mit 50 Prozent Wahrscheinlichkeit möglich gewesen ist, war zu gering als dass ich es risikieren würde.","b"
10,19,1,"Ich habe mir erst das Ergebnis samt der Wahrscheinlichkeit von Lotterie A angeguckt, dann von Nr. 2. Die Wahrscheinlichkeit ergab sich aus der 1. Wahrscheinlichkeit. Dann unbeabsichtigt erst die Wahrscheinlichkeit von Lotterie B, wobei die ja klar war mit 100 Prozent und dann das Ergebnis. 1000 Euro mit sicherer Wahrscheinlichkeit war mir zu gering, da wollte ich etwas risikieren, da waren mir 50 Prozent mit 3000 Euro lieber und 3000 Verlustrisiko mit 50 Prozent als nur 1000 Euro zu erhalten.","a"
10,20,1,"Ich habe zuallerst das Ergebnis 1 von Lotterie A betrachtet, die Wahrscheinlichkeit ergab sich daraus, dass kein weiteres Ergebnis mehr dort stand. Danach Ergebnis 1 von Lotterie B mit Wahrscheinlichkeit und Ergebnis 2, dessen Wahrscheinlichkeit ich nicht aufdeckte, sondern das ergab sich aus der Wahrscheinlichkeit für Ergebnis 1. Das Verlustrisiko von 6000 Euro war mir bei Lotterie B zu groß, das natürlich auch mit 50 Prozent wahrscheinlich war. Lieber nehme ich dann 0 Euro, als dass ich da ein 50 % Risiko gehe. Auch wenn der Gewinn von 6000 Euro mit 50 Prozent natürlich auch verlockend war.","b"
