"y","aX1","aX2","aX3","bX1","bX2","bX3","aP1","aP2","aP3","bP1","bP2","bP3","problemID","subject_id","left_lottery","domain","type","session"
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,58,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,58,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,58,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,58,"b","gain","risk_safe",2
0,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,58,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,58,"b","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,58,"a","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,58,"b","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,58,"a","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,58,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,58,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,58,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,58,"b","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,59,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,59,"a","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,59,"b","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,59,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,59,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,59,"b","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,59,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,59,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,59,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,59,"b","loss","risk_risk",2
1,1000,0,0,500,0,0,50,50,0,100,0,0,11,59,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,59,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,59,"b","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,59,"a","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,59,"a","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,59,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,59,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,59,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,59,"b","mixed","risk_safe",2
1,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,59,"a","mixed","risk_safe",2
1,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,60,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,60,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,60,"b","gain","risk_safe",2
0,4000,0,0,3000,0,0,20,80,0,25,75,0,4,60,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,60,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,60,"b","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,60,"b","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,60,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,60,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,60,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,60,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,60,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,60,"a","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,60,"a","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,60,"b","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,60,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,60,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,60,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,60,"a","mixed","risk_safe",2
1,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,60,"b","mixed","risk_safe",2
1,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,61,"a","gain","risk_safe",2
0,2500,0,0,2400,0,0,33,67,0,34,66,0,2,61,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,61,"b","gain","risk_safe",2
0,4000,0,0,3000,0,0,20,80,0,25,75,0,4,61,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,61,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,61,"a","gain","risk_risk",2
0,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,61,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,61,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,61,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,61,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,61,"a","gain","risk_safe",2
0,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,61,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,61,"a","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,61,"b","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,61,"a","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,61,"a","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,61,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,61,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,61,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,61,"b","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,62,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,62,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,62,"a","gain","risk_safe",2
0,4000,0,0,3000,0,0,20,80,0,25,75,0,4,62,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,62,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,62,"b","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,62,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,62,"a","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,62,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,62,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,62,"a","gain","risk_safe",2
0,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,62,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,62,"a","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,62,"a","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,62,"a","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,62,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,62,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,62,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,62,"a","mixed","risk_safe",2
1,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,62,"a","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,63,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,63,"a","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,63,"b","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,63,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,63,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,63,"b","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,63,"b","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,63,"a","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,63,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,63,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,63,"b","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,63,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,63,"a","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,63,"b","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,63,"a","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,63,"a","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,63,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,63,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,63,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,63,"b","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,64,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,64,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,64,"a","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,64,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,64,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,64,"a","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,64,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,64,"a","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,64,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,64,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,64,"b","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,64,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,64,"a","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,64,"b","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,64,"b","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,64,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,64,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,64,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,64,"a","mixed","risk_safe",2
1,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,64,"a","mixed","risk_safe",2
1,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,65,"b","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,65,"a","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,65,"b","gain","risk_safe",2
0,4000,0,0,3000,0,0,20,80,0,25,75,0,4,65,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,65,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,65,"a","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,65,"a","loss","risk_safe",2
1,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,65,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,65,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,65,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,65,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,65,"b","loss","risk_safe",2
1,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,65,"b","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,65,"b","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,65,"b","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,65,"a","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,65,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,65,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,65,"b","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,65,"a","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,66,"b","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,66,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,66,"b","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,66,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,66,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,66,"a","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,66,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,66,"a","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,66,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,66,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,66,"b","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,66,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,66,"a","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,66,"b","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,66,"a","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,66,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,66,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,66,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,66,"b","mixed","risk_safe",2
1,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,66,"a","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,67,"a","gain","risk_safe",2
0,2500,0,0,2400,0,0,33,67,0,34,66,0,2,67,"a","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,67,"a","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,67,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,67,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,67,"a","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,67,"b","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,67,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,67,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,67,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,67,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,67,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,67,"a","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,67,"a","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,67,"b","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,67,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,67,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,67,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,67,"b","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,67,"a","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,68,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,68,"b","gain","risk_risk",2
1,4000,0,0,3000,0,0,80,20,0,100,0,0,3,68,"a","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,68,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,68,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,68,"b","gain","risk_risk",2
0,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,68,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,68,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,68,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,68,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,68,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,68,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,68,"b","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,68,"a","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,68,"b","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,68,"a","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,68,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,68,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,68,"b","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,68,"b","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,69,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,69,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,69,"a","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,69,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,69,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,69,"a","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,69,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,69,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,69,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,69,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,69,"b","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,69,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,69,"b","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,69,"b","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,69,"b","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,69,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,69,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,69,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,69,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,69,"a","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,70,"a","gain","risk_safe",2
0,2500,0,0,2400,0,0,33,67,0,34,66,0,2,70,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,70,"b","gain","risk_safe",2
0,4000,0,0,3000,0,0,20,80,0,25,75,0,4,70,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,70,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,70,"a","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,70,"a","loss","risk_safe",2
1,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,70,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,70,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,70,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,70,"b","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,70,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,70,"a","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,70,"a","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,70,"b","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,70,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,70,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,70,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,70,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,70,"b","mixed","risk_safe",2
1,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,71,"a","gain","risk_safe",2
0,2500,0,0,2400,0,0,33,67,0,34,66,0,2,71,"a","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,71,"b","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,71,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,71,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,71,"a","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,71,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,71,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,71,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,71,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,71,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,71,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,71,"a","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,71,"a","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,71,"b","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,71,"a","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,71,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,71,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,71,"b","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,71,"b","mixed","risk_safe",2
1,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,72,"b","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,72,"a","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,72,"a","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,72,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,72,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,72,"a","gain","risk_risk",2
0,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,72,"b","loss","risk_safe",2
1,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,72,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,72,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,72,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,72,"b","gain","risk_safe",2
0,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,72,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,72,"a","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,72,"a","loss","risk_risk",2
